                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     180                                      820                  1.5000000000000000E+000                  2.0000000000000000E-002                  2.8182884896429848E+007                  2.8705156476235162E+006                  7.0708762489490673E+003                  4.8707871897669675E+000                  1.4706396317748873E+000                 -2.1808636568373134E+000                  6.9654206174822630E-001                  1.0405703766827905E-005                  2.8288128251035388E-001                  2.3738452304083729E-005                  5.0339305971536423E-003                  9.3463347350645348E-003                  2.0850244238750362E-003                  1.5000000000000000E+000                  0.0000000000000000E+000                  1.0492077418866654E+000                  9.4839272809776347E-005                  4.2052466859177040E-001                  4.1313842924502256E-003                  2.7304574504891481E-003                  1.4067539126118552E-002                  3.1275366358125556E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4573733547662041E+004                  7.3970406563028237E+006                  3.0795843496331530E+009                  4.8408760350228643E+000                  4.8408760350228652E+000                  3.2446457461165554E-041                  1.5655570939409955E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.8938420840757462E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-25.3.1"                                 "CRMATH"                               "20250429"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      12                  1.4999999999694373E+000                  1.6745508943481097E-001                  3.9071763502636032E+000                 -7.3508096864575636E+000                  4.3673054008991166E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.5402573121837765E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999999999670937E+000                  1.6745171520147184E-001                  3.9156406369021792E+000                 -7.3483777395496270E+000                  4.3796929605447268E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.5769914470389131E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4999999999647498E+000                  1.6744835973224959E-001                  3.9231548436131569E+000                 -7.3484086297764781E+000                  4.3887574068401944E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.5765235641625694E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4999999999635778E+000                  1.6744668184913281E-001                  3.9286072303455390E+000                 -7.3492380113277962E+000                  4.3946970341316893E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.5639736653884527E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.4999999999624061E+000                  1.6744500073915869E-001                  3.9375113318318746E+000                 -7.3518820124054205E+000                  4.4034570197587293E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.5241252675950649E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.4999999999600622E+000                  1.6744161792829185E-001                  3.9505917760948277E+000                 -7.3581408077074570E+000                  4.4148690916814797E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.4307589300500222E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.4999999999577185E+000                  1.6743818593259682E-001                  3.9597079514072182E+000                 -7.3628243761138163E+000                  4.4232358238762721E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.3617664188111967E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.4999999999565463E+000                  1.6743645129778731E-001                  3.9653310279818030E+000                 -7.3657233099880193E+000                  4.4287255055925581E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.3194343294369187E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.4999999999553746E+000                  1.6743470502449240E-001                  3.9705091252598232E+000                 -7.3682707849913385E+000                  4.4341467471710203E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.2824670812793065E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.4999999999542029E+000                  1.6743294845659462E-001                  3.9752729975049239E+000                 -7.3704641497608252E+000                  4.4395012356783408E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.2508117570434738E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.4999999999530309E+000                  1.6743118297339210E-001                  3.9796669716934439E+000                 -7.3723281157166074E+000                  4.4447905965054160E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.2240358321653889E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.4999999999518590E+000                  1.6742940987488800E-001                  3.9837362371365730E+000                 -7.3738964305844519E+000                  4.4500163963389543E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.2015958236836549E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.4999999999506870E+000                  1.6742763033999783E-001                  3.9894010878915465E+000                 -7.3759151022881566E+000                  4.4577391779745126E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.1728310088699690E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.4999999999483431E+000                  1.6742405462243698E-001                  3.9960388163930718E+000                 -7.3776568669355314E+000                  4.4678274601353918E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.1481192029904680E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.4999999999459994E+000                  1.6742046444658945E-001                  4.0004848737277552E+000                 -7.3784196862490505E+000                  4.4752430448330180E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.1373276537867443E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.4999999999448277E+000                  1.6741866616943338E-001                  4.0046898985177695E+000                 -7.3790650929754440E+000                  4.4825342509033206E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.1282119277262959E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.4999999999424838E+000                  1.6741506419911262E-001                  4.0110545421155042E+000                 -7.3795453371942186E+000                  4.4944210540365894E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.1214377448845824E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.4999999999389679E+000                  1.6740965509737535E-001                  4.0189054829799042E+000                 -7.3792625757029162E+000                  4.5105350403932700E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.1254253876741008E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.4999999999342808E+000                  1.6740244734180659E-001                  4.0247551127893519E+000                 -7.3780852420266534E+000                  4.5238874498600570E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.1420566777737901E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.4999999999319369E+000                  1.6739885308648808E-001                  4.0284071587450443E+000                 -7.3771793683428628E+000                  4.5325665932096655E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.1548839961015941E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.4999999999295932E+000                  1.6739526623147738E-001                  4.0335624712261398E+000                 -7.3756634305660098E+000                  4.5452689257191432E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.1764098808302288E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.4999999999249056E+000                  1.6738811725309791E-001                  4.0397572019732149E+000                 -7.3729989786169652E+000                  4.5616483884609433E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.2144269647968868E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.4999999999202183E+000                  1.6738101165051811E-001                  4.0453988162980599E+000                 -7.3699499595203406E+000                  4.5774334988156173E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.2582183667184360E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  1.4999999999155307E+000                  1.6737395541387487E-001                  4.0492964424497817E+000                 -7.3673837904280379E+000                  4.5889076027088400E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.2953139448963632E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  1.4999999999131872E+000                  1.6737044795313863E-001                  4.0530357941592534E+000                 -7.3648460844081098E+000                  4.6000867028590848E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.3322143276297781E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  1.4999999999084996E+000                  1.6736347364983797E-001                  4.0588396986304307E+000                 -7.3603676816888219E+000                  4.6181030450323126E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.3978625724681548E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.4999999999014684E+000                  1.6735311889835450E-001                  4.0651777817167964E+000                 -7.3545900085454887E+000                  4.6387821472182713E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.4835631614168595E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.4999999998944371E+000                  1.6734290026381909E-001                  4.0700364996731198E+000                 -7.3495475025809727E+000                  4.6552945555489211E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.5592966955989198E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.4999999998897500E+000                  1.6733616608675511E-001                  4.0737256893357197E+000                 -7.3455049445388028E+000                  4.6680676202758002E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.6206504456270460E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.4999999998850624E+000                  1.6732949399388639E-001                  4.0789940377659333E+000                 -7.3395054796526882E+000                  4.6865504303754095E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.7127636312339752E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.4999999998756874E+000                  1.6731633197939741E-001                  4.0838502455445163E+000                 -7.3332177131437071E+000                  4.7042807553692478E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.8106791533405023E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.4999999998709999E+000                  1.6730984512610814E-001                  4.0885056363137773E+000                 -7.3271311831352586E+000                  4.7213165309364191E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  6.9068212828506148E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.4999999998616249E+000                  1.6729705112268575E-001                  4.0928602177095277E+000                 -7.3208872547852666E+000                  4.7377110986878046E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  7.0068602561036559E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.4999999998569375E+000                  1.6729074501781424E-001                  4.0970635532339905E+000                 -7.3148343510241549E+000                  4.7535101219717077E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  7.1052217717620418E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.4999999998475624E+000                  1.6727830656401185E-001                  4.1023580000324795E+000                 -7.3067565342726892E+000                  4.7737216073203665E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  7.2386432633824806E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.4999999998381877E+000                  1.6726609628595848E-001                  4.1076940840435530E+000                 -7.2983259248130965E+000                  4.7942153968211070E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  7.3805647602922327E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.4999999998276405E+000                  1.6725262261327747E-001                  4.1126122715858768E+000                 -7.2902599639876033E+000                  4.8132246602120814E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  7.5189518880188602E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.4999999998188513E+000                  1.6724160022945594E-001                  4.1169089953673099E+000                 -7.2830878232619707E+000                  4.8298138708201126E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  7.6441819568130834E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.4999999998100626E+000                  1.6723075756078540E-001                  4.1231162204810898E+000                 -7.2726883778671958E+000                  4.8535691622543524E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  7.8294771394666315E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.4999999997924844E+000                  1.6720958298283969E-001                  4.1296302051166922E+000                 -7.2613624080499424E+000                  4.8785288659415924E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  8.0363948238403877E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.4999999997807656E+000                  1.6719582832067520E-001                  4.1359050754358373E+000                 -7.2505415923292826E+000                  4.9021346276865234E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  8.2391903012941933E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.4999999997631874E+000                  1.6717570168463922E-001                  4.1431267367780196E+000                 -7.2380505721892501E+000                  4.9288704689245515E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  8.4796596982153099E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.4999999997456093E+000                  1.6715614299745135E-001                  4.1501017326340337E+000                 -7.2261387044605083E+000                  4.9540598322055782E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  8.7155152389257209E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.4999999997280311E+000                  1.6713711094090902E-001                  4.1557658263233055E+000                 -7.2166400190428357E+000                  4.9739928760714474E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  8.9082827320904498E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.4999999997163125E+000                  1.6712469604892380E-001                  4.1602270009822568E+000                 -7.2093259256138538E+000                  4.9893074555193664E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  9.0596167787253656E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.4999999997045936E+000                  1.6711248745110380E-001                  4.1668253746426744E+000                 -7.1988003317209630E+000                  5.0113144344142508E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  9.2819228350285429E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.4999999996811562E+000                  1.6708865195175518E-001                  4.1755075407090310E+000                 -7.1855759091453315E+000                  5.0390289030707454E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  9.5689789976036605E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.4999999996577187E+000                  1.6706552756245904E-001                  4.1819905353349007E+000                 -7.1762723341550254E+000                  5.0587166364304936E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  9.7762314494930342E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.4999999996459998E+000                  1.6705420907572643E-001                  4.1884355758431475E+000                 -7.1674016773803420E+000                  5.0775523644606633E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  9.9780194471194277E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.4999999996225626E+000                  1.6703202721597041E-001                  4.1949277918660810E+000                 -7.1590553987111019E+000                  5.0956086286770335E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.0171680938254401E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.4999999996108435E+000                  1.6702114615420641E-001                  4.2014048314275065E+000                 -7.1510899821488687E+000                  5.1129457572857495E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.0360009950386813E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.4999999995874063E+000                  1.6699977715271197E-001                  4.2090369961227170E+000                 -7.1423811602993865E+000                  5.1323384136004284E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.0569908600069862E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.4999999995698283E+000                  1.6698406657010700E-001                  4.2156017295031498E+000                 -7.1353247441541443E+000                  5.1483004264170997E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.0743096516505136E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.4999999995522502E+000                  1.6696860752626574E-001                  4.2210945363454959E+000                 -7.1297288718581902E+000                  5.1611699079872047E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.0882453273815997E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.4999999995405313E+000                  1.6695843253725931E-001                  4.2254830799159659E+000                 -7.1254066302130052E+000                  5.1711987049869181E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.0991328499882760E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.4999999995288125E+000                  1.6694835760622756E-001                  4.2320305045417461E+000                 -7.1191443243104988E+000                  5.1858219418959628E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.1151008541979453E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.4999999995053750E+000                  1.6692849415634448E-001                  4.2406620834952591E+000                 -7.1111686819807831E+000                  5.2045871851459031E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.1357739813302956E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.4999999994819375E+000                  1.6690898950961119E-001                  4.2490788142921119E+000                 -7.1035022944894530E+000                  5.2225782469115281E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.1560067332735437E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.4999999994585003E+000                  1.6688982358801682E-001                  4.2571829377980865E+000                 -7.0960358336263401E+000                  5.2398565538852777E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.1760582937449768E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  1.4999999994350628E+000                  1.6687098188050667E-001                  4.2649015887408916E+000                 -7.0886886921300016E+000                  5.2564764983324919E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.1961289438141852E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  1.4999999994116253E+000                  1.6685245385367795E-001                  4.2703862933502048E+000                 -7.0831905836735398E+000                  5.2685389691803790E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.2113722552091925E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  1.4999999993999065E+000                  1.6684330550768259E-001                  4.2739276823263355E+000                 -7.0795648362007348E+000                  5.2763990743206657E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.2215306654192866E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  1.4999999993881878E+000                  1.6683423264859326E-001                  4.2790693792040422E+000                 -7.0741822481163590E+000                  5.2879297219622989E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.2367686278825876E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  1.4999999993647506E+000                  1.6681630876691417E-001                  4.2855318184892859E+000                 -7.0669995625387427E+000                  5.3028450415001229E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.2573991418121543E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  1.4999999993413129E+000                  1.6679867672065143E-001                  4.2916243499623290E+000                 -7.0598772362525501E+000                  5.3172673788288654E+000                  6.9999999940171509E-001                  2.8000000059828500E-001                  1.9999999999999907E-002                  1.2781961324001601E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
